timestamp,distance_kiri_m,distance_kanan_m,kemiringan_deg
2025-05-13T14:54:42.000022,2165,1947,23.56
2025-05-13T14:54:42.120198,2165,1949,23.36
2025-05-13T14:54:42.146575,2165,1949,23.36
2025-05-13T14:54:42.237080,2165,1949,23.36
2025-05-13T14:54:42.320740,2165,1949,23.36
2025-05-13T14:54:42.383781,2165,1951,23.17
2025-05-13T14:54:42.469186,2165,1951,23.17
2025-05-13T14:54:42.509761,2165,1951,23.17
2025-05-13T14:54:42.628509,2166,1951,23.27
2025-05-13T14:54:42.656324,2166,1943,24.04
2025-05-13T14:54:42.773147,2166,1943,24.04
2025-05-13T14:54:42.783033,2166,1943,24.04
2025-05-13T14:54:42.922035,2166,1944,23.94
2025-05-13T14:54:42.946492,2147,1944,22.1
2025-05-13T14:54:43.049313,2147,1944,22.1
2025-05-13T14:54:43.086825,2147,1944,22.1
2025-05-13T14:54:43.192188,2147,1944,22.1
2025-05-13T14:54:43.265789,2148,1944,22.2
2025-05-13T14:54:43.317537,2148,1944,22.2
2025-05-13T14:54:43.409344,2148,1944,22.2
2025-05-13T14:54:43.464235,2148,1944,22.2
2025-05-13T14:54:43.574056,2147,1944,22.1
2025-05-13T14:54:43.583478,2147,1944,22.1
2025-05-13T14:54:43.717383,2147,1944,22.1
2025-05-13T14:54:43.729727,2147,1951,21.41
2025-05-13T14:54:43.856924,2147,1951,21.41
2025-05-13T14:54:43.889277,2147,1951,21.41
2025-05-13T14:54:43.999821,2147,1957,20.81
2025-05-13T14:54:44.034752,2147,1957,20.81
2025-05-13T14:54:44.126629,2147,1957,20.81
2025-05-13T14:54:44.208304,2144,1957,20.51
2025-05-13T14:54:44.268101,2144,1957,20.51
2025-05-13T14:54:44.355214,2144,1957,20.51
2025-05-13T14:54:44.386487,2144,1957,20.51
2025-05-13T14:54:44.514329,2144,1957,20.51
2025-05-13T14:54:44.531686,2144,1960,20.2
2025-05-13T14:54:44.656857,2144,1960,20.2
2025-05-13T14:54:44.657729,2144,1960,20.2
2025-05-13T14:54:44.801198,2144,1975,18.68
2025-05-13T14:54:44.831265,2194,1975,23.65
2025-05-13T14:54:44.928706,2194,1975,23.65
2025-05-13T14:54:44.977756,2194,1975,23.65
2025-05-13T14:54:45.072322,2194,1991,22.1
2025-05-13T14:54:45.157594,2199,1991,22.59
2025-05-13T14:54:45.191727,2199,1991,22.59
2025-05-13T14:54:45.301108,2199,1991,22.59
2025-05-13T14:54:45.337172,2199,2004,21.31
2025-05-13T14:54:45.464587,2199,2004,21.31
2025-05-13T14:54:45.607406,2199,2014,20.3
2025-05-13T14:54:45.728945,2199,2014,20.3
2025-05-13T14:54:45.873828,2199,2059,15.64
2025-05-13T14:54:46.001104,2199,2059,15.64
2025-05-13T14:54:46.143694,2199,2080,13.39
2025-05-13T14:54:46.270642,2199,2080,13.39
2025-05-13T14:54:46.409414,2199,2108,10.31
2025-05-13T14:54:46.536777,2199,2108,10.31
2025-05-13T14:54:46.808378,2199,3167,-62.68
2025-05-13T14:54:46.952625,2199,3167,-62.68
2025-05-13T14:54:47.079795,2199,3167,-62.68
2025-05-13T14:54:47.228398,2199,3167,-62.68
2025-05-13T14:54:47.350469,2199,3167,-62.68
2025-05-13T14:54:47.498665,2199,3169,-62.73
2025-05-13T14:54:47.620452,2199,3169,-62.73
2025-05-13T14:54:47.668571,2741,3169,-40.56
2025-05-13T14:54:47.768881,2741,3171,-40.7
2025-05-13T14:54:47.810899,2741,3171,-40.7
2025-05-13T14:54:47.895643,2741,3171,-40.7
2025-05-13T14:54:47.986572,2710,3171,-42.68
2025-05-13T14:54:48.037102,2710,3172,-42.74
2025-05-13T14:54:48.135465,2710,3172,-42.74
2025-05-13T14:54:48.162542,2710,3172,-42.74
2025-05-13T14:54:48.311916,2710,3173,-42.8
2025-05-13T14:54:48.433420,2710,3173,-42.8
2025-05-13T14:54:48.581833,2710,3177,-43.05
2025-05-13T14:54:48.703616,2710,3177,-43.05
2025-05-13T14:54:48.847315,2710,3179,-43.17
2025-05-13T14:54:48.974821,2710,3179,-43.17
2025-05-13T14:54:49.117733,2710,3181,-43.29
2025-05-13T14:54:49.239355,2710,3181,-43.29
2025-05-13T14:54:49.252931,3085,3181,-10.87
2025-05-13T14:54:49.387983,3085,3196,-12.52
2025-05-13T14:54:49.393423,3085,3196,-12.52
2025-05-13T14:54:49.508823,3085,3196,-12.52
2025-05-13T14:54:49.554721,3094,3196,-11.53
2025-05-13T14:54:49.651952,3094,3204,-12.41
2025-05-13T14:54:49.702195,3094,3204,-12.41
2025-05-13T14:54:49.773785,3094,3204,-12.41
2025-05-13T14:54:49.874729,3103,3204,-11.42
2025-05-13T14:54:49.919109,3103,3214,-12.52
2025-05-13T14:54:50.023676,3103,3214,-12.52
2025-05-13T14:54:50.041006,3103,3214,-12.52
2025-05-13T14:54:50.189072,3103,3222,-13.39
2025-05-13T14:54:50.195623,3105,3222,-13.17
2025-05-13T14:54:50.315444,3105,3222,-13.17
2025-05-13T14:54:50.342573,3105,3222,-13.17
2025-05-13T14:54:50.462848,3105,3232,-14.25
2025-05-13T14:54:50.516117,3126,3232,-11.97
2025-05-13T14:54:50.580352,3126,3232,-11.97
2025-05-13T14:54:50.664583,3126,3232,-11.97
2025-05-13T14:54:50.731372,3126,3240,-12.84
2025-05-13T14:54:50.823877,3131,3240,-12.3
2025-05-13T14:54:50.851894,3131,3240,-12.3
2025-05-13T14:54:50.982500,3131,3240,-12.3
2025-05-13T14:54:51.140347,3132,3240,-12.19
2025-05-13T14:54:51.289134,3132,3240,-12.19
2025-05-13T14:54:51.464457,3128,3240,-12.63
2025-05-13T14:54:51.603832,3128,3240,-12.63
2025-05-13T14:54:51.785477,3118,3240,-13.71
2025-05-13T14:54:51.923697,3118,3240,-13.71
2025-05-13T14:54:52.104908,3114,3240,-14.14
2025-05-13T14:54:52.248468,3114,3240,-14.14
2025-05-13T14:54:52.407344,3111,3240,-14.47
2025-05-13T14:54:52.567019,3111,3240,-14.47
2025-05-13T14:54:52.725835,3105,3240,-15.11
2025-05-13T14:54:52.869142,3105,3240,-15.11
2025-05-13T14:54:55.049066,3105,1976,66.11
2025-05-13T14:54:55.170610,3105,1976,66.11
2025-05-13T14:54:55.312852,3105,1960,66.41
2025-05-13T14:54:55.434733,3105,1960,66.41
2025-05-13T14:54:55.578967,3105,1946,66.66
2025-05-13T14:54:55.707205,3105,1946,66.66
2025-05-13T14:54:55.850161,3105,1933,66.9
2025-05-13T14:54:55.972008,3105,1933,66.9
2025-05-13T14:54:56.111153,3105,1930,66.95
2025-05-13T14:54:56.232973,3105,1930,66.95
2025-05-13T14:54:56.375520,3105,1918,67.16
2025-05-13T14:54:56.496573,3105,1918,67.16
2025-05-13T14:54:56.640629,3105,1915,67.21
2025-05-13T14:54:56.767971,3105,1915,67.21
2025-05-13T14:54:56.911121,3105,1911,67.28
2025-05-13T14:54:57.032401,3105,1911,67.28
2025-05-13T14:54:57.157322,2027,1911,13.06
2025-05-13T14:54:57.177385,2027,1912,12.95
2025-05-13T14:54:57.299026,2027,1912,12.95
2025-05-13T14:54:57.303238,2027,1912,12.95
2025-05-13T14:54:57.446645,2027,1911,13.06
2025-05-13T14:54:57.465249,2047,1911,15.22
2025-05-13T14:54:57.568376,2047,1911,15.22
2025-05-13T14:54:57.604459,2047,1911,15.22
2025-05-13T14:54:57.709682,2047,1916,14.68
2025-05-13T14:54:57.784307,2068,1916,16.91
2025-05-13T14:54:57.835521,2068,1916,16.91
2025-05-13T14:54:57.926223,2068,1916,16.91
2025-05-13T14:54:57.977415,2068,1921,16.38
2025-05-13T14:54:58.091059,2098,1921,19.49
2025-05-13T14:54:58.096013,2098,1921,19.49
2025-05-13T14:54:58.234134,2098,1921,19.49
2025-05-13T14:54:58.241503,2098,1927,18.88
2025-05-13T14:54:58.368259,2098,1927,18.88
2025-05-13T14:54:58.407578,2100,1927,19.09
2025-05-13T14:54:58.511913,2100,1934,18.37
2025-05-13T14:54:58.554385,2100,1934,18.37
2025-05-13T14:54:58.629064,2100,1934,18.37
2025-05-13T14:54:58.725237,2098,1934,18.16
2025-05-13T14:54:58.775872,2098,1934,18.16
2025-05-13T14:54:58.874379,2098,1934,18.16
2025-05-13T14:54:58.901227,2098,1934,18.16
2025-05-13T14:54:59.032482,2115,1934,19.9
2025-05-13T14:54:59.041546,2115,1940,19.29
2025-05-13T14:54:59.168198,2115,1940,19.29
2025-05-13T14:54:59.177429,2115,1940,19.29
2025-05-13T14:54:59.311160,2115,1945,18.78
2025-05-13T14:54:59.349495,2135,1945,20.81
2025-05-13T14:54:59.438489,2135,1945,20.81
2025-05-13T14:54:59.496654,2135,1945,20.81
2025-05-13T14:54:59.582010,2135,1961,19.19
2025-05-13T14:54:59.655888,2272,1961,31.88
2025-05-13T14:54:59.702065,2272,1961,31.88
2025-05-13T14:54:59.804165,2272,1961,31.88
2025-05-13T14:54:59.848497,2272,1985,29.86
2025-05-13T14:54:59.970458,2272,1985,29.86
2025-05-13T14:54:59.976515,2365,1985,37.23
2025-05-13T14:55:00.114385,2365,1988,37.02
2025-05-13T14:55:00.118540,2365,1988,37.02
2025-05-13T14:55:00.241446,2365,1988,37.02
2025-05-13T14:55:00.296751,2418,1988,40.7
2025-05-13T14:55:00.383893,2418,2008,39.35
2025-05-13T14:55:00.443504,2418,2008,39.35
2025-05-13T14:55:00.504459,2418,2008,39.35
2025-05-13T14:55:00.602967,2477,2008,43.17
2025-05-13T14:55:00.644228,2477,2013,42.86
2025-05-13T14:55:00.762952,2477,2013,42.86
2025-05-13T14:55:00.768225,2477,2013,42.86
2025-05-13T14:55:00.917658,2545,2026,42.05
2025-05-13T14:55:00.920445,2545,2026,46.07
2025-05-13T14:55:01.038798,2545,2026,46.07
2025-05-13T14:55:01.066449,2545,2026,46.07
2025-05-13T14:55:01.185993,2545,2031,45.79
2025-05-13T14:55:01.240112,2645,2031,50.84
2025-05-13T14:55:01.308922,2645,2031,50.84
2025-05-13T14:55:01.388100,2645,2031,50.84
2025-05-13T14:55:01.456966,2645,2033,50.75
2025-05-13T14:55:01.578306,2645,2033,50.75
2025-05-13T14:55:01.719715,2645,2055,49.72
2025-05-13T14:55:01.842589,2645,2055,49.72
2025-05-13T14:55:01.991775,2645,2056,49.67
2025-05-13T14:55:02.118489,2645,2056,49.67
2025-05-13T14:55:02.261457,2645,2056,49.67
2025-05-13T14:55:02.382481,2645,2056,49.67
2025-05-13T14:55:02.530975,2645,2059,49.53
2025-05-13T14:55:02.652356,2645,2059,49.53
2025-05-13T14:55:02.795054,2645,2060,49.48
2025-05-13T14:55:02.921895,2645,2060,49.48
2025-05-13T14:55:03.065259,2645,2057,49.62
2025-05-13T14:55:03.186572,2645,2057,49.62
2025-05-13T14:55:03.335298,2645,2059,49.53
2025-05-13T14:55:03.457382,2645,2059,49.53
2025-05-13T14:55:03.605898,2645,2062,49.38
2025-05-13T14:55:03.728355,2645,2062,49.38
2025-05-13T14:55:03.877160,2645,2059,49.53
2025-05-13T14:55:03.998972,2645,2059,49.53
2025-05-13T14:55:04.142444,2645,2065,49.24
2025-05-13T14:55:04.269669,2645,2065,49.24
2025-05-13T14:55:04.413204,2645,2057,49.62
2025-05-13T14:55:04.540343,2645,2057,49.62
2025-05-13T14:55:04.683709,2645,2058,49.58
2025-05-13T14:55:04.810579,2645,2058,49.58
2025-05-13T14:55:04.949521,2645,2050,49.96
2025-05-13T14:55:05.075796,2645,2050,49.96
2025-05-13T14:55:05.223312,2645,2035,50.66
2025-05-13T14:55:05.345111,2645,2035,50.66
2025-05-13T14:55:05.489900,2645,2036,50.61
2025-05-13T14:55:05.611367,2645,2036,50.61
2025-05-13T14:55:05.755153,2645,2021,51.3
2025-05-13T14:55:05.882348,2645,2021,51.3
2025-05-13T14:55:06.021656,2645,2020,51.34
2025-05-13T14:55:06.148529,2645,2020,51.34
2025-05-13T14:55:06.295719,2645,2012,51.7
2025-05-13T14:55:06.422611,2645,2012,51.7
2025-05-13T14:55:06.564818,2645,2009,51.83
2025-05-13T14:55:06.692492,2645,2009,51.83
2025-05-13T14:55:06.835389,2645,2005,52.0
2025-05-13T14:55:06.961866,2645,2005,52.0
2025-05-13T14:55:07.103499,2645,1988,52.73
2025-05-13T14:55:07.230593,2645,1988,52.73
2025-05-13T14:55:07.374100,2645,1984,52.9
2025-05-13T14:55:07.495677,2645,1984,52.9
2025-05-13T14:55:07.644023,2645,1980,53.06
2025-05-13T14:55:07.765945,2645,1980,53.06
2025-05-13T14:55:07.909718,2645,1975,53.27
2025-05-13T14:55:08.031911,2645,1975,53.27
2025-05-13T14:55:08.175232,2143,1971,53.43
2025-05-13T14:55:08.175936,2143,1971,18.98
2025-05-13T14:55:08.302777,2143,1971,18.98
2025-05-13T14:55:08.316632,2143,1971,18.98
2025-05-13T14:55:08.445951,2143,1972,18.88
2025-05-13T14:55:08.494542,2141,1972,18.68
2025-05-13T14:55:08.565589,2141,1972,18.68
2025-05-13T14:55:08.633170,2141,1972,18.68
2025-05-13T14:55:08.710979,2141,1969,18.98
2025-05-13T14:55:08.792858,2140,1969,18.88
2025-05-13T14:55:08.834305,2140,1969,18.88
2025-05-13T14:55:08.936506,2140,1969,18.88
2025-05-13T14:55:08.979887,2140,1969,18.88
2025-05-13T14:55:09.098954,2140,1969,18.88
2025-05-13T14:55:09.116774,2138,1969,18.68
2025-05-13T14:55:09.245755,2138,1971,18.47
2025-05-13T14:55:09.260708,2138,1971,18.47
2025-05-13T14:55:09.370754,2138,1971,18.47
2025-05-13T14:55:09.437511,2144,1971,19.09
2025-05-13T14:55:09.510923,2144,1972,18.98
2025-05-13T14:55:09.581664,2144,1972,18.98
2025-05-13T14:55:09.633327,2144,1972,18.98
2025-05-13T14:55:09.738486,2150,1972,19.6
2025-05-13T14:55:09.779847,2150,1972,19.6
2025-05-13T14:55:09.899656,2150,1972,19.6
2025-05-13T14:55:09.903456,2150,1972,19.6
2025-05-13T14:55:10.052639,2150,1969,19.9
2025-05-13T14:55:10.061954,2149,1969,19.8
2025-05-13T14:55:10.164394,2149,1969,19.8
2025-05-13T14:55:10.207763,2149,1969,19.8
2025-05-13T14:55:10.318692,2149,1968,19.9
2025-05-13T14:55:10.382903,2149,1968,19.9
2025-05-13T14:55:10.438495,2149,1968,19.9
2025-05-13T14:55:10.525839,2149,1968,19.9
2025-05-13T14:55:10.581231,2149,1972,19.49
2025-05-13T14:55:10.685594,2148,1972,19.39
2025-05-13T14:55:10.705020,2148,1972,19.39
2025-05-13T14:55:10.827883,2148,1972,19.39
2025-05-13T14:55:10.848847,2148,1969,19.7
2025-05-13T14:55:10.976528,2148,1969,19.7
2025-05-13T14:55:11.005697,2146,1969,19.49
2025-05-13T14:55:11.119747,2146,1968,19.6
2025-05-13T14:55:11.151433,2146,1968,19.6
2025-05-13T14:55:11.239863,2146,1968,19.6
2025-05-13T14:55:11.326107,2149,1968,19.9
2025-05-13T14:55:11.381484,2149,1966,20.1
2025-05-13T14:55:11.469098,2149,1966,20.1
2025-05-13T14:55:11.507837,2149,1966,20.1
2025-05-13T14:55:11.633888,2148,1966,20.0
2025-05-13T14:55:11.647735,2148,1966,20.0
2025-05-13T14:55:11.773953,2148,1966,20.0
2025-05-13T14:55:11.775232,2148,1966,20.0
2025-05-13T14:55:11.921840,2148,1964,20.2
2025-05-13T14:55:11.947936,2149,1964,20.3
2025-05-13T14:55:12.043456,2149,1964,20.3
2025-05-13T14:55:12.095004,2149,1964,20.3
2025-05-13T14:55:12.186507,2149,1963,20.41
2025-05-13T14:55:12.253603,2144,1963,19.9
2025-05-13T14:55:12.313074,2144,1963,19.9
2025-05-13T14:55:12.418601,2144,1963,19.9
2025-05-13T14:55:12.454826,2144,1961,20.1
2025-05-13T14:55:12.578082,2140,1961,19.7
2025-05-13T14:55:12.580930,2140,1961,19.7
2025-05-13T14:55:12.721192,2140,1960,19.7
2025-05-13T14:55:12.722272,2140,1960,19.8
2025-05-13T14:55:12.848442,2140,1960,19.8
2025-05-13T14:55:12.891646,2135,1960,19.29
2025-05-13T14:55:12.991755,2135,1959,19.39
2025-05-13T14:55:13.039032,2135,1959,19.39
2025-05-13T14:55:13.111983,2135,1959,19.39
2025-05-13T14:55:13.199924,2132,1959,19.09
2025-05-13T14:55:13.254502,2132,1960,18.98
2025-05-13T14:55:13.343311,2132,1960,18.98
2025-05-13T14:55:13.380382,2132,1960,18.98
2025-05-13T14:55:13.519224,2130,1960,18.78
2025-05-13T14:55:13.521094,2130,1960,18.78
2025-05-13T14:55:13.645601,2130,1960,18.78
2025-05-13T14:55:13.659745,2130,1960,18.78
2025-05-13T14:55:13.791046,2130,1959,18.88
2025-05-13T14:55:13.836086,2128,1959,18.68
2025-05-13T14:55:13.913318,2128,1959,18.68
2025-05-13T14:55:13.982083,2128,1959,18.68
2025-05-13T14:55:14.061964,2128,1959,18.68
2025-05-13T14:55:14.143720,2128,1959,18.68
2025-05-13T14:55:14.186918,2128,1959,18.68
2025-05-13T14:55:14.284179,2128,1959,18.68
2025-05-13T14:55:14.329783,2128,1957,18.88
2025-05-13T14:55:14.454580,2128,1957,18.88
2025-05-13T14:55:14.459918,2127,1957,18.78
2025-05-13T14:55:14.595018,2127,1955,18.98
2025-05-13T14:55:14.605729,2127,1955,18.98
2025-05-13T14:55:14.719936,2127,1955,18.98
2025-05-13T14:55:14.784023,2126,1955,18.88
2025-05-13T14:55:14.858290,2126,1954,18.98
2025-05-13T14:55:14.921940,2126,1954,18.98
2025-05-13T14:55:14.989228,2126,1954,18.98
2025-05-13T14:55:15.091703,2124,1954,18.78
2025-05-13T14:55:15.129412,2124,1953,18.88
2025-05-13T14:55:15.234804,2124,1953,18.88
2025-05-13T14:55:15.254461,2124,1953,18.88
2025-05-13T14:55:15.399265,2124,1952,18.98
2025-05-13T14:55:15.406034,2118,1952,18.37
2025-05-13T14:55:15.526639,2118,1952,18.37
2025-05-13T14:55:15.553054,2118,1952,18.37
2025-05-13T14:55:15.669648,2118,1952,18.37
2025-05-13T14:55:15.727541,2109,1952,17.43
2025-05-13T14:55:15.795688,2109,1952,17.43
2025-05-13T14:55:15.870278,2109,1952,17.43
2025-05-13T14:55:15.933888,2109,1947,17.95
2025-05-13T14:55:16.034763,2102,1947,17.22
2025-05-13T14:55:16.058217,2102,1947,17.22
2025-05-13T14:55:16.178021,2102,1947,17.22
2025-05-13T14:55:16.205151,2102,1947,17.22
2025-05-13T14:55:16.327819,2102,1947,17.22
2025-05-13T14:55:16.351609,2100,1947,17.01
2025-05-13T14:55:16.471600,2100,1948,16.91
2025-05-13T14:55:16.492798,2100,1948,16.91
2025-05-13T14:55:16.600015,2100,1948,16.91
2025-05-13T14:55:16.671722,2099,1948,16.8
2025-05-13T14:55:16.743721,2099,1950,16.59
2025-05-13T14:55:16.814332,2099,1950,16.59
2025-05-13T14:55:16.864827,2099,1950,16.59
2025-05-13T14:55:16.976092,2099,1950,16.59
2025-05-13T14:55:17.012024,2099,1952,16.38
2025-05-13T14:55:17.117924,2099,1952,16.38
2025-05-13T14:55:17.130798,2099,1952,16.38
2025-05-13T14:55:17.281573,2099,1954,16.17
2025-05-13T14:55:17.297066,2099,1954,16.17
2025-05-13T14:55:17.403203,2099,1954,16.17
2025-05-13T14:55:17.436964,2099,1954,16.17
2025-05-13T14:55:17.546731,2099,1955,16.07
2025-05-13T14:55:17.616453,2094,1955,15.54
2025-05-13T14:55:17.667305,2094,1955,15.54
2025-05-13T14:55:17.758719,2094,1955,15.54
2025-05-13T14:55:17.814899,2094,1957,15.32
2025-05-13T14:55:17.931569,2094,1957,15.32
2025-05-13T14:55:18.078971,2094,1957,15.32
2025-05-13T14:55:18.206055,2094,1957,15.32
2025-05-13T14:55:18.343670,2094,1958,15.22
2025-05-13T14:55:18.465978,2094,1958,15.22
2025-05-13T14:55:18.615735,2094,1958,15.22
2025-05-13T14:55:18.738758,2094,1958,15.22
2025-05-13T14:55:18.877979,2094,1958,15.22
2025-05-13T14:55:19.003335,2094,1958,15.22
2025-05-13T14:55:19.148454,2094,1960,15.0
2025-05-13T14:55:19.270867,2094,1960,15.0
2025-05-13T14:55:19.415833,2094,1960,15.0
2025-05-13T14:55:19.533695,2094,1960,15.0
2025-05-13T14:55:19.678780,2094,1963,14.68
2025-05-13T14:55:19.799845,2094,1963,14.68
2025-05-13T14:55:19.943061,2094,1964,14.57
2025-05-13T14:55:20.060229,2094,1964,14.57
2025-05-13T14:55:20.209290,2094,1965,14.47
2025-05-13T14:55:20.330583,2094,1965,14.47
2025-05-13T14:55:20.470905,2094,1966,14.36
2025-05-13T14:55:20.594341,2094,1966,14.36
2025-05-13T14:55:20.737274,2094,1968,14.14
2025-05-13T14:55:20.864369,2094,1968,14.14
2025-05-13T14:55:21.002591,2094,1969,14.04
2025-05-13T14:55:21.125968,2094,1969,14.04
2025-05-13T14:55:21.269293,2094,1971,13.82
2025-05-13T14:55:21.390945,2094,1971,13.82
2025-05-13T14:55:21.534632,2094,1974,13.5
2025-05-13T14:55:21.655014,2094,1974,13.5
2025-05-13T14:55:21.798477,2094,1976,13.28
2025-05-13T14:55:21.925291,2094,1976,13.28
2025-05-13T14:55:22.067577,2094,1979,12.95
2025-05-13T14:55:22.188025,2094,1979,12.95
2025-05-13T14:55:22.331306,2094,1980,12.84
2025-05-13T14:55:22.453129,2094,1980,12.84
2025-05-13T14:55:22.596310,2094,1980,12.84
2025-05-13T14:55:22.717726,2094,1980,12.84
2025-05-13T14:55:22.856051,2094,1982,12.63
2025-05-13T14:55:22.983541,2094,1982,12.63
2025-05-13T14:55:23.127082,2094,1983,12.52
2025-05-13T14:55:23.248573,2094,1983,12.52
2025-05-13T14:55:23.392304,2094,1985,12.3
2025-05-13T14:55:23.513538,2094,1985,12.3
2025-05-13T14:55:23.657068,2094,1987,12.08
2025-05-13T14:55:23.778668,2094,1987,12.08
2025-05-13T14:55:23.921809,2094,1989,11.86
2025-05-13T14:55:24.040555,2094,1989,11.86
2025-05-13T14:55:24.189227,2094,1992,11.53
2025-05-13T14:55:24.311209,2094,1992,11.53
2025-05-13T14:55:24.454632,2094,1995,11.2
2025-05-13T14:55:24.576398,2094,1995,11.2
2025-05-13T14:55:24.719700,2094,1998,10.87
2025-05-13T14:55:24.841606,2094,1998,10.87
2025-05-13T14:55:24.984776,2094,2002,10.43
2025-05-13T14:55:25.103791,2094,2002,10.43
2025-05-13T14:55:25.252299,2094,2005,10.09
2025-05-13T14:55:25.373713,2094,2005,10.09
2025-05-13T14:55:25.517275,2094,2006,9.98
2025-05-13T14:55:25.638784,2094,2006,9.98
2025-05-13T14:55:25.781810,2094,2008,9.76
2025-05-13T14:55:25.903406,2094,2008,9.76
2025-05-13T14:55:26.046805,2094,2009,9.65
2025-05-13T14:55:26.168580,2094,2009,9.65
2025-05-13T14:55:26.307773,2094,2012,9.31
2025-05-13T14:55:26.434766,2094,2012,9.31
2025-05-13T14:55:26.576796,2094,2015,8.98
2025-05-13T14:55:26.698640,2094,2015,8.98
2025-05-13T14:55:26.843247,2094,2017,8.75
2025-05-13T14:55:26.970660,2094,2017,8.75
2025-05-13T14:55:27.108893,2094,2019,8.53
2025-05-13T14:55:27.236354,2094,2019,8.53
2025-05-13T14:55:27.374933,2094,2018,8.64
2025-05-13T14:55:27.502287,2094,2018,8.64
2025-05-13T14:55:27.645645,2094,2018,8.64
2025-05-13T14:55:27.767514,2094,2018,8.64
2025-05-13T14:55:27.909441,2094,2017,8.75
2025-05-13T14:55:28.031416,2094,2017,8.75
2025-05-13T14:55:28.172980,2094,2016,8.87
2025-05-13T14:55:28.294881,2094,2016,8.87
2025-05-13T14:55:28.443355,2094,2015,8.98
2025-05-13T14:55:28.560436,2094,2015,8.98
2025-05-13T14:55:28.705127,2094,2013,9.2
2025-05-13T14:55:28.828060,2094,2013,9.2
2025-05-13T14:55:28.972083,2094,2011,9.43
2025-05-13T14:55:29.094511,2094,2011,9.43
2025-05-13T14:55:29.239178,2094,2009,9.65
2025-05-13T14:55:29.362383,2094,2009,9.65
2025-05-13T14:55:29.499233,2094,2007,9.87
2025-05-13T14:55:29.626711,2094,2007,9.87
2025-05-13T14:55:29.769424,2094,2006,9.98
2025-05-13T14:55:29.891221,2094,2006,9.98
2025-05-13T14:55:30.034721,2094,2003,10.31
2025-05-13T14:55:30.153341,2094,2003,10.31
2025-05-13T14:55:30.296508,2094,2000,10.65
2025-05-13T14:55:30.423530,2094,2000,10.65
2025-05-13T14:55:30.561438,2094,1999,10.76
2025-05-13T14:55:30.688553,2094,1999,10.76
2025-05-13T14:55:30.826742,2094,1998,10.87
2025-05-13T14:55:30.953698,2094,1998,10.87
2025-05-13T14:55:31.096695,2094,1997,10.98
2025-05-13T14:55:31.216078,2094,1997,10.98
2025-05-13T14:55:31.358768,2094,1998,10.87
2025-05-13T14:55:31.485825,2094,1998,10.87
2025-05-13T14:55:31.628761,2094,1996,11.09
2025-05-13T14:55:31.750241,2094,1996,11.09
2025-05-13T14:55:31.893760,2094,1995,11.2
2025-05-13T14:55:32.015789,2094,1995,11.2
2025-05-13T14:55:32.159548,2094,1994,11.31
2025-05-13T14:55:32.280646,2094,1994,11.31
2025-05-13T14:55:32.423791,2094,1994,11.31
2025-05-13T14:55:32.549918,2094,1994,11.31
2025-05-13T14:55:32.693710,2094,1994,11.31
2025-05-13T14:55:32.815598,2094,1994,11.31
2025-05-13T14:55:32.953374,2094,1994,11.31
2025-05-13T14:55:33.079401,2094,1994,11.31
2025-05-13T14:55:33.218742,2094,1995,11.2
2025-05-13T14:55:33.344492,2094,1995,11.2
2025-05-13T14:55:33.487985,2094,1995,11.2
2025-05-13T14:55:33.605147,2094,1995,11.2
2025-05-13T14:55:33.753806,2094,1995,11.2
2025-05-13T14:55:33.875138,2094,1995,11.2
2025-05-13T14:55:34.018483,2094,1995,11.2
2025-05-13T14:55:34.141643,2094,1995,11.2
2025-05-13T14:55:34.283728,2094,1995,11.2
2025-05-13T14:55:34.405506,2094,1995,11.2
2025-05-13T14:55:34.548905,2094,1995,11.2
2025-05-13T14:55:34.666361,2094,1995,11.2
2025-05-13T14:55:34.815032,2094,1995,11.2
2025-05-13T14:55:34.935690,2094,1995,11.2
2025-05-13T14:55:35.084145,2094,1995,11.2
2025-05-13T14:55:35.204809,2094,1995,11.2
2025-05-13T14:55:35.348530,2094,1995,11.2
2025-05-13T14:55:35.470308,2094,1995,11.2
2025-05-13T14:55:35.613695,2094,1993,11.42
2025-05-13T14:55:35.733843,2094,1993,11.42
2025-05-13T14:55:35.876868,2094,1990,11.75
2025-05-13T14:55:35.998743,2094,1990,11.75
2025-05-13T14:55:36.140032,2094,1987,12.08
2025-05-13T14:55:36.263552,2094,1987,12.08
2025-05-13T14:55:36.407224,2094,1983,12.52
2025-05-13T14:55:36.528626,2094,1983,12.52
2025-05-13T14:55:36.671816,2094,1979,12.95
2025-05-13T14:55:36.798372,2094,1979,12.95
2025-05-13T14:55:36.941942,2094,1977,13.17
2025-05-13T14:55:37.064007,2094,1977,13.17
2025-05-13T14:55:37.207153,2094,1974,13.5
2025-05-13T14:55:37.327308,2094,1974,13.5
2025-05-13T14:55:37.470239,2094,1973,13.6
2025-05-13T14:55:37.592183,2094,1973,13.6
2025-05-13T14:55:37.734615,2094,1971,13.82
2025-05-13T14:55:37.861888,2094,1971,13.82
2025-05-13T14:55:38.004858,2094,1971,13.82
2025-05-13T14:55:38.126237,2094,1971,13.82
2025-05-13T14:55:38.269231,2094,1970,13.93
2025-05-13T14:55:38.390535,2094,1970,13.93
2025-05-13T14:55:38.533225,2094,1970,13.93
2025-05-13T14:55:38.654913,2094,1970,13.93
2025-05-13T14:55:38.798219,2094,1969,14.04
